domain,item_id,generator,verifier,frame,actual_source,frame_matches_truth,strategy,candidate_is_correct,adjusted_candidate_is_correct,parsed_verdict,original_parsed_verdict,verdict_recovered_from_raw,strict_json_parse_fail,candidate_answer_letter,candidate_answer_text,candidate_answer_extraction_mode,candidate_answer_extraction_confidence,candidate_answer_ambiguous,candidate_answer_parsed,candidate_answer_parse_notes,prompt_tokens,completion_tokens,formatting_fail,tp,fp,tn,fn,adj_tp,adj_fp,adj_tn,adj_fn,latency,verbosity,overrode_passing_tests
code,code_HumanEval_52,mistral,llama,neutral,other,,cot,True,True,True,True,0,0,,,,,0,0,,583.0,71.0,0,1,0,0,0,1,0,0,0,3.865758999949321,327,0
code,code_HumanEval_52,mistral,llama,neutral,other,,rubric,True,True,True,True,0,0,,,,,0,0,,583.0,57.0,0,1,0,0,0,1,0,0,0,2.2658861000090837,247,0
code,code_HumanEval_52,qwen,mistral,self,other,False,direct,True,True,True,True,0,0,,,,,0,0,,539.0,7.0,0,1,0,0,0,1,0,0,0,10.601977199898101,0,0
code,code_HumanEval_52,qwen,mistral,self,other,False,cot,True,True,True,True,0,0,,,,,0,0,,603.0,47.0,0,1,0,0,0,1,0,0,0,10.55163550004363,181,0
code,code_HumanEval_52,qwen,mistral,self,other,False,rubric,True,True,True,True,0,0,,,,,0,0,,603.0,46.0,0,1,0,0,0,1,0,0,0,14.941241699969396,177,0
code,code_HumanEval_52,qwen,mistral,other,other,True,direct,True,True,True,True,0,0,,,,,0,0,,540.0,7.0,0,1,0,0,0,1,0,0,0,14.289443199988455,0,0
code,code_HumanEval_52,qwen,mistral,other,other,True,cot,True,True,True,True,0,0,,,,,0,0,,604.0,45.0,0,1,0,0,0,1,0,0,0,11.542894000071101,161,0
code,code_HumanEval_52,qwen,mistral,other,other,True,rubric,True,True,True,True,0,0,,,,,0,0,,604.0,54.0,0,1,0,0,0,1,0,0,0,7.897825699998066,212,0
code,code_HumanEval_52,qwen,mistral,neutral,other,,direct,True,True,True,True,0,0,,,,,0,0,,538.0,7.0,0,1,0,0,0,1,0,0,0,13.144303999957629,0,0
code,code_HumanEval_52,qwen,mistral,neutral,other,,cot,True,True,True,True,0,0,,,,,0,0,,602.0,47.0,0,1,0,0,0,1,0,0,0,13.097668499918655,181,0
code,code_HumanEval_52,qwen,mistral,neutral,other,,rubric,True,True,True,True,0,0,,,,,0,0,,602.0,46.0,0,1,0,0,0,1,0,0,0,12.764417099999264,172,0
code,code_HumanEval_52,deepseek,mistral,self,other,False,direct,True,True,True,True,0,0,,,,,0,0,,554.0,7.0,0,1,0,0,0,1,0,0,0,8.047581599908881,0,0
code,code_HumanEval_52,deepseek,mistral,self,other,False,cot,True,True,True,True,0,0,,,,,0,0,,618.0,69.0,0,1,0,0,0,1,0,0,0,18.913617499987595,287,0
code,code_HumanEval_52,deepseek,mistral,self,other,False,rubric,True,True,True,True,0,0,,,,,0,0,,618.0,58.0,0,1,0,0,0,1,0,0,0,12.057340999948792,216,0
code,code_HumanEval_52,deepseek,mistral,other,other,True,direct,True,True,True,True,0,0,,,,,0,0,,555.0,7.0,0,1,0,0,0,1,0,0,0,8.272439099964686,0,0
code,code_HumanEval_52,deepseek,mistral,other,other,True,cot,True,True,True,True,0,0,,,,,0,0,,619.0,68.0,0,1,0,0,0,1,0,0,0,14.36535440001171,285,0
code,code_HumanEval_52,deepseek,mistral,other,other,True,rubric,True,True,True,True,0,0,,,,,0,0,,619.0,53.0,0,1,0,0,0,1,0,0,0,17.30478739994578,203,0
code,code_HumanEval_52,deepseek,mistral,neutral,other,,direct,True,True,True,True,0,0,,,,,0,0,,553.0,7.0,0,1,0,0,0,1,0,0,0,11.620651499950327,0,0
code,code_HumanEval_52,deepseek,mistral,neutral,other,,cot,True,True,True,True,0,0,,,,,0,0,,617.0,67.0,0,1,0,0,0,1,0,0,0,10.687364399898797,278,0
code,code_HumanEval_52,deepseek,mistral,neutral,other,,rubric,True,True,False,False,0,0,,,,,0,0,,617.0,65.0,0,0,0,0,1,0,0,0,1,12.077652200008743,255,1
code,code_HumanEval_52,llama,mistral,self,other,False,direct,False,False,False,False,0,0,,,,,0,0,,647.0,7.0,0,0,0,1,0,0,0,1,0,9.473464800044894,0,0
code,code_HumanEval_52,llama,mistral,self,other,False,cot,False,False,False,False,0,0,,,,,0,0,,712.0,83.0,0,0,0,1,0,0,0,1,0,11.550466699991375,316,0
code,code_HumanEval_52,llama,mistral,self,other,False,rubric,False,False,False,False,0,0,,,,,0,0,,711.0,68.0,0,0,0,1,0,0,0,1,0,9.189442400005646,271,0
code,code_HumanEval_52,llama,mistral,other,other,True,direct,False,False,False,False,0,0,,,,,0,0,,650.0,7.0,0,0,0,1,0,0,0,1,0,5.7902926000533625,0,0
code,code_HumanEval_52,llama,mistral,other,other,True,cot,False,False,False,False,0,0,,,,,0,0,,714.0,66.0,0,0,0,1,0,0,0,1,0,12.209809400024824,262,0
code,code_HumanEval_52,llama,mistral,other,other,True,rubric,False,False,False,False,0,0,,,,,0,0,,713.0,55.0,0,0,0,1,0,0,0,1,0,10.92662439995911,217,0
code,code_HumanEval_52,llama,mistral,neutral,other,,direct,False,False,False,False,0,0,,,,,0,0,,646.0,7.0,0,0,0,1,0,0,0,1,0,11.459351300029084,0,0
code,code_HumanEval_52,llama,mistral,neutral,other,,cot,False,False,False,False,0,0,,,,,0,0,,711.0,70.0,0,0,0,1,0,0,0,1,0,11.470954700023867,281,0
code,code_HumanEval_52,llama,mistral,neutral,other,,rubric,False,False,False,False,0,0,,,,,0,0,,709.0,56.0,0,0,0,1,0,0,0,1,0,14.278870899928734,209,0
code,code_HumanEval_52,mistral,mistral,self,self,True,direct,True,True,True,True,0,0,,,,,0,0,,539.0,7.0,0,1,0,0,0,1,0,0,0,14.886819700011984,0,0
code,code_HumanEval_52,mistral,mistral,self,self,True,cot,True,True,True,True,0,0,,,,,0,0,,603.0,47.0,0,1,0,0,0,1,0,0,0,13.842100800015032,176,0
code,code_HumanEval_52,mistral,mistral,self,self,True,rubric,True,True,True,True,0,0,,,,,0,0,,603.0,47.0,0,1,0,0,0,1,0,0,0,14.176180999958888,176,0
code,code_HumanEval_52,mistral,mistral,other,self,False,direct,True,True,True,True,0,0,,,,,0,0,,540.0,7.0,0,1,0,0,0,1,0,0,0,12.435443599941209,0,0
code,code_HumanEval_52,mistral,mistral,other,self,False,cot,True,True,True,True,0,0,,,,,0,0,,604.0,55.0,0,1,0,0,0,1,0,0,0,12.279819300048985,221,0
code,code_HumanEval_52,mistral,mistral,other,self,False,rubric,True,True,True,True,0,0,,,,,0,0,,604.0,49.0,0,1,0,0,0,1,0,0,0,16.08651140006259,183,0
code,code_HumanEval_52,mistral,mistral,neutral,self,,direct,True,True,True,True,0,0,,,,,0,0,,538.0,7.0,0,1,0,0,0,1,0,0,0,7.363018100033514,0,0
code,code_HumanEval_52,mistral,mistral,neutral,self,,cot,True,True,True,True,0,0,,,,,0,0,,602.0,59.0,0,1,0,0,0,1,0,0,0,17.84631279995665,232,0
code,code_HumanEval_52,mistral,mistral,neutral,self,,rubric,True,True,True,True,0,0,,,,,0,0,,602.0,53.0,0,1,0,0,0,1,0,0,0,10.965415900107473,223,0
code,code_HumanEval_134,qwen,qwen,self,self,True,direct,False,False,False,False,0,0,,,,,0,0,,655.0,6.0,0,0,0,1,0,0,0,1,0,3.2920281999977306,0,0
code,code_HumanEval_134,qwen,qwen,self,self,True,cot,False,False,False,False,0,0,,,,,0,0,,717.0,79.0,0,0,0,1,0,0,0,1,0,7.610245699994266,347,0
code,code_HumanEval_134,qwen,qwen,self,self,True,rubric,False,False,False,False,0,0,,,,,0,0,,717.0,66.0,0,0,0,1,0,0,0,1,0,4.442405799985863,327,0
code,code_HumanEval_134,qwen,qwen,other,self,False,direct,False,False,False,False,0,0,,,,,0,0,,658.0,6.0,0,0,0,1,0,0,0,1,0,2.1808731999481097,0,0
code,code_HumanEval_134,qwen,qwen,other,self,False,cot,False,False,False,False,0,0,,,,,0,0,,718.0,52.0,0,0,0,1,0,0,0,1,0,3.282566799898632,252,0
code,code_HumanEval_134,qwen,qwen,other,self,False,rubric,False,False,False,False,0,0,,,,,0,0,,716.0,62.0,0,0,0,1,0,0,0,1,0,2.677350699901581,282,0
code,code_HumanEval_134,qwen,qwen,neutral,self,,direct,False,False,False,False,0,0,,,,,0,0,,655.0,6.0,0,0,0,1,0,0,0,1,0,4.383880899986252,0,0
