domain,verifier,frame,strategy,Errors_Caught_Rate,Errors_Passed_Rate,Errors_Introduced_Rate,Correct_Confirmed_Rate
code,mistral,other,rubric,0.9398907103825137,0.060109289617486336,0.4748201438848921,0.5251798561151079
code,mistral,self,cot,0.8907103825136612,0.1092896174863388,0.3213429256594724,0.6786570743405276
code,mistral,self,direct,0.9726775956284153,0.0273224043715847,0.026378896882494004,0.973621103117506
code,mistral,self,rubric,0.907103825136612,0.09289617486338798,0.45083932853717024,0.5491606714628298
code,qwen,neutral,cot,0.73224043715847,0.2677595628415301,0.02158273381294964,0.9784172661870504
code,qwen,neutral,direct,0.9398907103825137,0.060109289617486336,0.016786570743405275,0.9832134292565947
code,qwen,neutral,rubric,0.7158469945355191,0.28415300546448086,0.016786570743405275,0.9832134292565947
code,qwen,other,cot,0.7158469945355191,0.28415300546448086,0.02158273381294964,0.9784172661870504
code,qwen,other,direct,0.9180327868852459,0.08196721311475409,0.019184652278177457,0.9808153477218226
code,qwen,other,rubric,0.7158469945355191,0.28415300546448086,0.019184652278177457,0.9808153477218226
code,qwen,self,cot,0.7704918032786885,0.22950819672131148,0.019184652278177457,0.9808153477218226
code,qwen,self,direct,0.912568306010929,0.08743169398907104,0.019184652278177457,0.9808153477218226
code,qwen,self,rubric,0.726775956284153,0.273224043715847,0.014388489208633094,0.9856115107913669
math,deepseek,neutral,cot,0.4015151515151515,0.5984848484848485,0.10119047619047619,0.8988095238095238
math,deepseek,neutral,direct,0.375,0.625,0.08928571428571429,0.9107142857142857
math,deepseek,neutral,rubric,0.44696969696969696,0.553030303030303,0.11607142857142858,0.8839285714285714
math,deepseek,other,cot,0.4128787878787879,0.5871212121212122,0.10119047619047619,0.8988095238095238
math,deepseek,other,direct,0.3787878787878788,0.6212121212121212,0.08630952380952381,0.9136904761904762
math,deepseek,other,rubric,0.45454545454545453,0.5454545454545454,0.125,0.875
math,deepseek,self,cot,0.4053030303030303,0.5946969696969697,0.09226190476190477,0.9077380952380952
math,deepseek,self,direct,0.375,0.625,0.09523809523809523,0.9047619047619048
math,deepseek,self,rubric,0.4318181818181818,0.5681818181818182,0.13392857142857142,0.8660714285714286
math,llama,neutral,cot,0.25,0.75,0.023809523809523808,0.9761904761904762
math,llama,neutral,direct,0.2196969696969697,0.7803030303030303,0.020833333333333332,0.9791666666666666
math,llama,neutral,rubric,0.20833333333333334,0.7916666666666666,0.023809523809523808,0.9761904761904762
math,llama,other,cot,0.25,0.75,0.03571428571428571,0.9642857142857143
math,llama,other,direct,0.23484848484848486,0.7651515151515151,0.03273809523809524,0.9672619047619048
math,llama,other,rubric,0.2196969696969697,0.7803030303030303,0.023809523809523808,0.9761904761904762
math,llama,self,cot,0.2689393939393939,0.7310606060606061,0.03273809523809524,0.9672619047619048
math,llama,self,direct,0.24242424242424243,0.7575757575757576,0.026785714285714284,0.9732142857142857
math,llama,self,rubric,0.2537878787878788,0.7462121212121212,0.020833333333333332,0.9791666666666666
math,mistral,neutral,cot,0.0946969696969697,0.9053030303030303,0.03273809523809524,0.9672619047619048
math,mistral,neutral,direct,0.05303030303030303,0.946969696969697,0.008928571428571428,0.9910714285714286
math,mistral,neutral,rubric,0.12878787878787878,0.8712121212121212,0.044642857142857144,0.9553571428571429
math,mistral,other,cot,0.12121212121212122,0.8787878787878788,0.047619047619047616,0.9523809523809523
math,mistral,other,direct,0.06439393939393939,0.9356060606060606,0.020833333333333332,0.9791666666666666
math,mistral,other,rubric,0.1590909090909091,0.8409090909090909,0.0625,0.9375
math,mistral,self,cot,0.0946969696969697,0.9053030303030303,0.03571428571428571,0.9642857142857143
math,mistral,self,direct,0.06439393939393939,0.9356060606060606,0.011904761904761904,0.9880952380952381
math,mistral,self,rubric,0.12121212121212122,0.8787878787878788,0.05952380952380952,0.9404761904761905
math,qwen,neutral,cot,0.2803030303030303,0.7196969696969697,0.047619047619047616,0.9523809523809523
math,qwen,neutral,direct,0.3106060606060606,0.6893939393939394,0.05952380952380952,0.9404761904761905
math,qwen,neutral,rubric,0.30303030303030304,0.696969696969697,0.05357142857142857,0.9464285714285714
math,qwen,other,cot,0.3143939393939394,0.6856060606060606,0.05357142857142857,0.9464285714285714
math,qwen,other,direct,0.3409090909090909,0.6590909090909091,0.06547619047619048,0.9345238095238095
math,qwen,other,rubric,0.30303030303030304,0.696969696969697,0.05654761904761905,0.9434523809523809
math,qwen,self,cot,0.2916666666666667,0.7083333333333334,0.047619047619047616,0.9523809523809523
math,qwen,self,direct,0.32575757575757575,0.6742424242424242,0.0625,0.9375
math,qwen,self,rubric,0.3106060606060606,0.6893939393939394,0.050595238095238096,0.9494047619047619
science,deepseek,neutral,cot,0.6507462686567164,0.3492537313432836,0.37358490566037733,0.6264150943396226
science,deepseek,neutral,direct,0.582089552238806,0.417910447761194,0.32452830188679244,0.6754716981132075
science,deepseek,neutral,rubric,0.6507462686567164,0.3492537313432836,0.39622641509433965,0.6037735849056604
science,deepseek,other,cot,0.6656716417910448,0.33432835820895523,0.35094339622641507,0.6490566037735849
science,deepseek,other,direct,0.5850746268656717,0.41492537313432837,0.30943396226415093,0.690566037735849
science,deepseek,other,rubric,0.6537313432835821,0.34626865671641793,0.38113207547169814,0.6188679245283019
science,deepseek,self,cot,0.6358208955223881,0.3641791044776119,0.3471698113207547,0.6528301886792452
science,deepseek,self,direct,0.582089552238806,0.417910447761194,0.2943396226415094,0.7056603773584905
science,deepseek,self,rubric,0.6388059701492538,0.3611940298507463,0.38113207547169814,0.6188679245283019
science,llama,neutral,cot,0.44477611940298506,0.5552238805970149,0.23773584905660378,0.7622641509433963
science,llama,neutral,direct,0.3641791044776119,0.6358208955223881,0.19622641509433963,0.8037735849056604
science,llama,neutral,rubric,0.43582089552238806,0.564179104477612,0.2528301886792453,0.7471698113207547
science,llama,other,cot,0.43283582089552236,0.5671641791044776,0.21132075471698114,0.7886792452830189
science,llama,other,direct,0.382089552238806,0.6179104477611941,0.21132075471698114,0.7886792452830189
science,llama,other,rubric,0.4417910447761194,0.5582089552238806,0.23773584905660378,0.7622641509433963
science,llama,self,cot,0.49850746268656715,0.5014925373134328,0.2528301886792453,0.7471698113207547
science,llama,self,direct,0.41492537313432837,0.5850746268656717,0.22641509433962265,0.7735849056603774
science,llama,self,rubric,0.5164179104477612,0.4835820895522388,0.28679245283018867,0.7132075471698113
science,mistral,neutral,cot,0.1880597014925373,0.8119402985074626,0.12452830188679245,0.8754716981132076
science,mistral,neutral,direct,0.07462686567164178,0.9253731343283582,0.045283018867924525,0.9547169811320755
science,mistral,neutral,rubric,0.2507462686567164,0.7492537313432835,0.1660377358490566,0.8339622641509434
science,mistral,other,cot,0.22686567164179106,0.7731343283582089,0.1471698113207547,0.8528301886792453
science,mistral,other,direct,0.07462686567164178,0.9253731343283582,0.03773584905660377,0.9622641509433962
science,mistral,other,rubric,0.2955223880597015,0.7044776119402985,0.22264150943396227,0.7773584905660378
science,mistral,self,cot,0.2208955223880597,0.7791044776119403,0.12075471698113208,0.879245283018868
science,mistral,self,direct,0.07462686567164178,0.9253731343283582,0.04150943396226415,0.9584905660377359
science,mistral,self,rubric,0.2746268656716418,0.7253731343283583,0.1471698113207547,0.8528301886792453
science,qwen,neutral,cot,0.3940298507462687,0.6059701492537314,0.2188679245283019,0.7811320754716982
science,qwen,neutral,direct,0.4059701492537313,0.5940298507462687,0.2528301886792453,0.7471698113207547
science,qwen,neutral,rubric,0.43283582089552236,0.5671641791044776,0.20754716981132076,0.7924528301886793
science,qwen,other,cot,0.44477611940298506,0.5552238805970149,0.22641509433962265,0.7735849056603774
science,qwen,other,direct,0.42388059701492536,0.5761194029850746,0.25660377358490566,0.7433962264150943
science,qwen,other,rubric,0.4537313432835821,0.5462686567164179,0.2339622641509434,0.7660377358490567
science,qwen,self,cot,0.42388059701492536,0.5761194029850746,0.24528301886792453,0.7547169811320755
science,qwen,self,direct,0.43283582089552236,0.5671641791044776,0.26037735849056604,0.7396226415094339
science,qwen,self,rubric,0.43283582089552236,0.5671641791044776,0.2528301886792453,0.7471698113207547
