domain,item_id,generator,verifier,frame,actual_source,frame_matches_truth,strategy,candidate_is_correct,adjusted_candidate_is_correct,parsed_verdict,original_parsed_verdict,verdict_recovered_from_raw,strict_json_parse_fail,candidate_answer_letter,candidate_answer_text,candidate_answer_extraction_mode,candidate_answer_extraction_confidence,candidate_answer_ambiguous,candidate_answer_parsed,candidate_answer_parse_notes,prompt_tokens,completion_tokens,formatting_fail,tp,fp,tn,fn,adj_tp,adj_fp,adj_tn,adj_fn,latency,verbosity,overrode_passing_tests
science,science_0,deepseek,qwen,self,other,False,rubric,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,764,51,0,1,0,0,0,1,0,0,0,2.1484324000775814,218,0
science,science_0,deepseek,qwen,other,other,True,direct,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,639,6,0,1,0,0,0,1,0,0,0,0.7933490000432357,0,0
science,science_0,deepseek,qwen,other,other,True,cot,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,765,51,0,1,0,0,0,1,0,0,0,2.1410385000053793,254,0
science,science_0,deepseek,qwen,other,other,True,rubric,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,765,51,0,1,0,0,0,1,0,0,0,2.137315299944021,218,0
science,science_0,deepseek,qwen,neutral,other,,direct,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,637,6,0,1,0,0,0,1,0,0,0,0.698912899941206,0,0
science,science_0,deepseek,qwen,neutral,other,,cot,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,763,62,0,1,0,0,0,1,0,0,0,2.6025520000839606,298,0
science,science_0,deepseek,qwen,neutral,other,,rubric,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,763,51,0,1,0,0,0,1,0,0,0,1.9231547000817955,218,0
science,science_0,llama,qwen,self,other,False,direct,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,706,6,0,1,0,0,0,1,0,0,0,0.6957441000267863,0,0
science,science_0,llama,qwen,self,other,False,cot,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,832,79,0,1,0,0,0,1,0,0,0,5.475536799989641,374,0
science,science_0,llama,qwen,self,other,False,rubric,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,832,60,0,1,0,0,0,1,0,0,0,1.8754292000085115,283,0
science,science_0,llama,qwen,other,other,True,direct,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,707,6,0,1,0,0,0,1,0,0,0,1.424602400045842,0,0
science,science_0,llama,qwen,other,other,True,cot,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,833,79,0,1,0,0,0,1,0,0,0,2.317438400001265,374,0
science,science_0,llama,qwen,other,other,True,rubric,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,833,62,0,1,0,0,0,1,0,0,0,1.8713856999529526,293,0
science,science_0,llama,qwen,neutral,other,,direct,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,705,6,0,1,0,0,0,1,0,0,0,1.5254400999983773,0,0
science,science_0,llama,qwen,neutral,other,,cot,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,831,80,0,1,0,0,0,1,0,0,0,4.123810899909586,387,0
science,science_0,llama,qwen,neutral,other,,rubric,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,831,76,0,1,0,0,0,1,0,0,0,4.0954127999721095,369,0
science,science_0,mistral,qwen,self,other,False,direct,False,False,True,True,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,512,6,0,0,1,0,0,0,1,0,0,5.343820700072683,0,0
science,science_0,mistral,qwen,self,other,False,cot,False,False,False,False,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,638,80,0,0,0,1,0,0,0,1,0,2.322012500022538,380,0
science,science_0,mistral,qwen,self,other,False,rubric,False,False,False,False,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,638,88,0,0,0,1,0,0,0,1,0,4.342506500077434,430,0
science,science_0,mistral,qwen,other,other,True,direct,False,False,False,False,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,513,6,0,0,0,1,0,0,0,1,0,3.269368899986148,0,0
science,science_0,mistral,qwen,other,other,True,cot,False,False,False,False,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,639,84,0,0,0,1,0,0,0,1,0,2.339957599993795,390,0
science,science_0,mistral,qwen,other,other,True,rubric,False,False,True,True,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,639,73,0,0,1,0,0,0,1,0,0,3.3264273999957368,346,0
science,science_0,mistral,qwen,neutral,other,,direct,False,False,True,True,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,511,6,0,0,1,0,0,0,1,0,0,0.5347250000340864,0,0
science,science_0,mistral,qwen,neutral,other,,cot,False,False,False,False,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,637,103,0,0,0,1,0,0,0,1,0,3.256995900068432,469,0
science,science_0,mistral,qwen,neutral,other,,rubric,False,False,False,False,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,637,99,0,0,0,1,0,0,0,1,0,3.55391120002605,469,0
science,science_0,qwen,deepseek,self,other,False,direct,False,False,True,True,0,0,C,nucleosome histone complex,strict_final_answer,high,0,1,,489,8,0,0,1,0,0,0,1,0,0,1.2112680000718683,0,0
science,science_0,qwen,deepseek,self,other,False,cot,False,False,True,True,0,0,C,nucleosome histone complex,strict_final_answer,high,0,1,,616,67,0,0,1,0,0,0,1,0,0,1.6857731000054628,320,0
science,science_0,qwen,deepseek,self,other,False,rubric,False,False,False,False,0,0,C,nucleosome histone complex,strict_final_answer,high,0,1,,615,82,0,0,0,1,0,0,0,1,0,1.6734050000086427,386,0
science,science_0,qwen,deepseek,other,other,True,direct,False,False,True,True,0,0,C,nucleosome histone complex,strict_final_answer,high,0,1,,490,8,0,0,1,0,0,0,1,0,0,1.2074774999637157,0,0
science,science_0,qwen,deepseek,other,other,True,cot,False,False,False,False,0,0,C,nucleosome histone complex,strict_final_answer,high,0,1,,617,75,0,0,0,1,0,0,0,1,0,2.476963600027375,362,0
science,science_0,qwen,deepseek,other,other,True,rubric,False,False,False,False,0,0,C,nucleosome histone complex,strict_final_answer,high,0,1,,616,81,0,0,0,1,0,0,0,1,0,1.772739400039427,381,0
science,science_0,qwen,deepseek,neutral,other,,direct,False,False,False,False,0,0,C,nucleosome histone complex,strict_final_answer,high,0,1,,488,8,0,0,0,1,0,0,0,1,0,0.8259141000453383,0,0
science,science_0,qwen,deepseek,neutral,other,,cot,False,False,False,False,0,0,C,nucleosome histone complex,strict_final_answer,high,0,1,,615,90,0,0,0,1,0,0,0,1,0,1.8666496000951156,426,0
science,science_0,qwen,deepseek,neutral,other,,rubric,False,False,False,False,0,0,C,nucleosome histone complex,strict_final_answer,high,0,1,,614,76,0,0,0,1,0,0,0,1,0,1.7359865000471473,366,0
science,science_0,deepseek,deepseek,self,self,True,direct,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,612,8,0,1,0,0,0,1,0,0,0,0.761699500028044,0,0
science,science_0,deepseek,deepseek,self,self,True,cot,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,739,67,0,1,0,0,0,1,0,0,0,1.7890602999832481,307,0
science,science_0,deepseek,deepseek,self,self,True,rubric,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,738,53,0,1,0,0,0,1,0,0,0,1.3315716000506654,210,0
science,science_0,deepseek,deepseek,other,self,False,direct,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,613,8,0,1,0,0,0,1,0,0,0,0.7446009000996128,0,0
science,science_0,deepseek,deepseek,other,self,False,cot,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,740,73,0,1,0,0,0,1,0,0,0,2.4536717999726534,316,0
science,science_0,deepseek,deepseek,other,self,False,rubric,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,739,76,0,1,0,0,0,1,0,0,0,2.039826499996707,351,0
science,science_0,deepseek,deepseek,neutral,self,,direct,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,611,8,0,1,0,0,0,1,0,0,0,0.8789484000299126,0,0
science,science_0,deepseek,deepseek,neutral,self,,cot,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,738,50,0,1,0,0,0,1,0,0,0,5.209356399951503,204,0
science,science_0,deepseek,deepseek,neutral,self,,rubric,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,737,60,0,1,0,0,0,1,0,0,0,2.5433646000456065,254,0
science,science_0,llama,deepseek,self,other,False,direct,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,671,8,0,1,0,0,0,1,0,0,0,0.8624361000256613,0,0
science,science_0,llama,deepseek,self,other,False,cot,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,798,95,0,1,0,0,0,1,0,0,0,2.1193092999747023,517,0
science,science_0,llama,deepseek,self,other,False,rubric,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,797,71,0,1,0,0,0,1,0,0,0,1.8137571000261232,351,0
science,science_0,llama,deepseek,other,other,True,direct,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,672,8,0,1,0,0,0,1,0,0,0,0.864043700043112,0,0
science,science_0,llama,deepseek,other,other,True,cot,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,799,100,0,1,0,0,0,1,0,0,0,2.101639600005001,488,0
science,science_0,llama,deepseek,other,other,True,rubric,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,798,66,0,1,0,0,0,1,0,0,0,1.8236694000661373,314,0
science,science_0,llama,deepseek,neutral,other,,direct,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,670,8,0,1,0,0,0,1,0,0,0,0.8194242999888957,0,0
science,science_0,llama,deepseek,neutral,other,,cot,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,797,96,0,1,0,0,0,1,0,0,0,1.9156309999525547,510,0
science,science_0,llama,deepseek,neutral,other,,rubric,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,796,72,0,1,0,0,0,1,0,0,0,1.8551330999471247,324,0
science,science_0,mistral,deepseek,self,other,False,direct,False,False,False,False,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,487,8,0,0,0,1,0,0,0,1,0,0.8137067999923602,0,0
science,science_0,mistral,deepseek,self,other,False,cot,False,False,False,False,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,614,105,0,0,0,1,0,0,0,1,0,2.1397483999608085,457,0
science,science_0,mistral,deepseek,self,other,False,rubric,False,False,False,False,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,613,89,0,0,0,1,0,0,0,1,0,1.8545033000409603,426,0
science,science_0,mistral,deepseek,other,other,True,direct,False,False,False,False,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,488,8,0,0,0,1,0,0,0,1,0,0.8079763000132516,0,0
science,science_0,mistral,deepseek,other,other,True,cot,False,False,False,False,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,615,90,0,0,0,1,0,0,0,1,0,1.8510154000250623,396,0
science,science_0,mistral,deepseek,other,other,True,rubric,False,False,False,False,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,614,86,0,0,0,1,0,0,0,1,0,1.8486890000058338,392,0
science,science_0,mistral,deepseek,neutral,other,,direct,False,False,False,False,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,486,8,0,0,0,1,0,0,0,1,0,0.8049369000364095,0,0
science,science_0,mistral,deepseek,neutral,other,,cot,False,False,False,False,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,613,105,0,0,0,1,0,0,0,1,0,1.9455150000285357,467,0
science,science_0,mistral,deepseek,neutral,other,,rubric,False,False,False,False,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,612,76,0,0,0,1,0,0,0,1,0,1.938933499972336,335,0
science,science_0,qwen,llama,self,other,False,direct,False,False,True,True,0,0,C,nucleosome histone complex,strict_final_answer,high,0,1,,513,7,0,0,1,0,0,0,1,0,0,0.9113994999788702,0,0
science,science_0,qwen,llama,self,other,False,cot,False,False,True,True,0,0,C,nucleosome histone complex,strict_final_answer,high,0,1,,637,93,0,0,1,0,0,0,1,0,0,7.671336899977177,472,0
science,science_0,qwen,llama,self,other,False,rubric,False,False,True,True,0,0,C,nucleosome histone complex,strict_final_answer,high,0,1,,637,65,0,0,1,0,0,0,1,0,0,4.040283199981786,295,0
science,science_0,qwen,llama,other,other,True,direct,False,False,True,True,0,0,C,nucleosome histone complex,strict_final_answer,high,0,1,,514,7,0,0,1,0,0,0,1,0,0,1.2128337000031024,0,0
science,science_0,qwen,llama,other,other,True,cot,False,False,True,True,0,0,C,nucleosome histone complex,strict_final_answer,high,0,1,,638,92,0,0,1,0,0,0,1,0,0,5.517834999947809,468,0
science,science_0,qwen,llama,other,other,True,rubric,False,False,True,True,0,0,C,nucleosome histone complex,strict_final_answer,high,0,1,,638,59,0,0,1,0,0,0,1,0,0,3.4552222000202164,264,0
science,science_0,qwen,llama,neutral,other,,direct,False,False,True,True,0,0,C,nucleosome histone complex,strict_final_answer,high,0,1,,512,7,0,0,1,0,0,0,1,0,0,0.9020809999201447,0,0
science,science_0,qwen,llama,neutral,other,,cot,False,False,True,True,0,0,C,nucleosome histone complex,strict_final_answer,high,0,1,,636,112,0,0,1,0,0,0,1,0,0,3.321869899984449,568,0
science,science_0,qwen,llama,neutral,other,,rubric,False,False,True,True,0,0,C,nucleosome histone complex,strict_final_answer,high,0,1,,636,59,0,0,1,0,0,0,1,0,0,3.073297500028275,269,0
science,science_0,deepseek,llama,self,other,False,direct,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,637,7,0,1,0,0,0,1,0,0,0,0.7598038999130949,0,0
science,science_0,deepseek,llama,self,other,False,cot,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,761,89,0,1,0,0,0,1,0,0,0,5.170362000004388,423,0
science,science_0,deepseek,llama,self,other,False,rubric,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,761,94,0,1,0,0,0,1,0,0,0,4.720575600047596,467,0
science,science_0,deepseek,llama,other,other,True,direct,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,638,7,0,1,0,0,0,1,0,0,0,0.7540113000432029,0,0
science,science_0,deepseek,llama,other,other,True,cot,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,762,103,0,1,0,0,0,1,0,0,0,4.480632799910381,507,0
science,science_0,deepseek,llama,other,other,True,rubric,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,762,61,0,1,0,0,0,1,0,0,0,4.1623180999886245,269,0
science,science_0,deepseek,llama,neutral,other,,direct,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,636,7,0,1,0,0,0,1,0,0,0,1.5041342999320477,0,0
science,science_0,deepseek,llama,neutral,other,,cot,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,760,106,0,1,0,0,0,1,0,0,0,5.903695399989374,495,0
science,science_0,deepseek,llama,neutral,other,,rubric,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,760,99,0,1,0,0,0,1,0,0,0,5.657554699922912,486,0
science,science_0,llama,llama,self,self,True,direct,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,705,7,0,1,0,0,0,1,0,0,0,0.6722988999681547,0,0
science,science_0,llama,llama,self,self,True,cot,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,829,95,0,1,0,0,0,1,0,0,0,4.292296899948269,526,0
science,science_0,llama,llama,self,self,True,rubric,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,829,72,0,1,0,0,0,1,0,0,0,2.6858119999524206,360,0
science,science_0,llama,llama,other,self,False,direct,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,706,7,0,1,0,0,0,1,0,0,0,0.7156501000281423,0,0
science,science_0,llama,llama,other,self,False,cot,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,830,79,0,1,0,0,0,1,0,0,0,4.733116099960171,411,0
science,science_0,llama,llama,other,self,False,rubric,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,830,52,0,1,0,0,0,1,0,0,0,3.8670013999799266,232,0
science,science_0,llama,llama,neutral,self,,direct,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,704,7,0,1,0,0,0,1,0,0,0,0.7970794000430033,0,0
science,science_0,llama,llama,neutral,self,,cot,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,828,98,0,1,0,0,0,1,0,0,0,5.290651899995282,534,0
science,science_0,llama,llama,neutral,self,,rubric,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,828,80,0,1,0,0,0,1,0,0,0,4.429419199936092,404,0
science,science_0,mistral,llama,self,other,False,direct,False,False,False,False,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,513,7,0,0,0,1,0,0,0,1,0,2.4855422999244183,0,0
science,science_0,mistral,llama,self,other,False,cot,False,False,False,False,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,637,121,0,0,0,1,0,0,0,1,0,5.01739459997043,599,0
science,science_0,mistral,llama,self,other,False,rubric,False,False,False,False,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,637,84,0,0,0,1,0,0,0,1,0,3.6216628999682143,390,0
science,science_0,mistral,llama,other,other,True,direct,False,False,False,False,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,514,7,0,0,0,1,0,0,0,1,0,0.6298477000091225,0,0
science,science_0,mistral,llama,other,other,True,cot,False,False,False,False,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,638,109,0,0,0,1,0,0,0,1,0,4.49777609994635,521,0
science,science_0,mistral,llama,other,other,True,rubric,False,False,False,False,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,638,84,0,0,0,1,0,0,0,1,0,2.62322419998236,390,0
science,science_0,mistral,llama,neutral,other,,direct,False,False,True,True,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,512,7,0,0,1,0,0,0,1,0,0,2.7203626999398693,0,0
science,science_0,mistral,llama,neutral,other,,cot,False,False,False,False,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,636,115,0,0,0,1,0,0,0,1,0,6.020973999984562,553,0
science,science_0,mistral,llama,neutral,other,,rubric,False,False,False,False,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,636,68,0,0,0,1,0,0,0,1,0,2.9345007999800146,289,0
science,science_0,qwen,mistral,self,other,False,direct,False,False,True,True,0,0,C,nucleosome histone complex,strict_final_answer,high,0,1,,499,7,0,0,1,0,0,0,1,0,0,0.44519060000311583,0,0
science,science_0,qwen,mistral,self,other,False,cot,False,False,True,True,0,0,C,nucleosome histone complex,strict_final_answer,high,0,1,,628,123,0,0,1,0,0,0,1,0,0,5.705445400089957,559,0
science,science_0,qwen,mistral,self,other,False,rubric,False,False,True,True,0,0,C,nucleosome histone complex,strict_final_answer,high,0,1,,628,82,0,0,1,0,0,0,1,0,0,4.117907200008631,350,0
science,science_0,qwen,mistral,other,other,True,direct,False,False,True,True,0,0,C,nucleosome histone complex,strict_final_answer,high,0,1,,500,7,0,0,1,0,0,0,1,0,0,2.1714248000644147,0,0
science,science_0,qwen,mistral,other,other,True,cot,False,False,False,False,0,0,C,nucleosome histone complex,strict_final_answer,high,0,1,,629,96,0,0,0,1,0,0,0,1,0,2.7626980000641197,420,0
science,science_0,qwen,mistral,other,other,True,rubric,False,False,True,True,0,0,C,nucleosome histone complex,strict_final_answer,high,0,1,,629,99,0,0,1,0,0,0,1,0,0,4.10657830000855,439,0
science,science_0,qwen,mistral,neutral,other,,direct,False,False,True,True,0,0,C,nucleosome histone complex,strict_final_answer,high,0,1,,498,7,0,0,1,0,0,0,1,0,0,0.5881241000024602,0,0
science,science_0,qwen,mistral,neutral,other,,cot,False,False,True,True,0,0,C,nucleosome histone complex,strict_final_answer,high,0,1,,627,65,0,0,1,0,0,0,1,0,0,2.1352621000260115,278,0
science,science_0,qwen,mistral,neutral,other,,rubric,False,False,True,True,0,0,C,nucleosome histone complex,strict_final_answer,high,0,1,,627,82,0,0,1,0,0,0,1,0,0,4.103458099998534,350,0
science,science_0,deepseek,mistral,self,other,False,direct,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,616,7,0,1,0,0,0,1,0,0,0,0.5664021000266075,0,0
science,science_0,deepseek,mistral,self,other,False,cot,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,745,69,0,1,0,0,0,1,0,0,0,2.129431200097315,270,0
science,science_0,deepseek,mistral,self,other,False,rubric,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,745,59,0,1,0,0,0,1,0,0,0,2.130083000054583,245,0
science,science_0,deepseek,mistral,other,other,True,direct,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,617,7,0,1,0,0,0,1,0,0,0,0.7914385999320075,0,0
science,science_0,deepseek,mistral,other,other,True,cot,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,746,67,0,1,0,0,0,1,0,0,0,4.226649800082669,278,0
science,science_0,deepseek,mistral,other,other,True,rubric,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,746,69,0,1,0,0,0,1,0,0,0,3.757889400003478,307,0
science,science_0,deepseek,mistral,neutral,other,,direct,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,615,7,0,1,0,0,0,1,0,0,0,0.480653699953109,0,0
science,science_0,deepseek,mistral,neutral,other,,cot,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,744,60,0,1,0,0,0,1,0,0,0,2.6277977999998257,246,0
science,science_0,deepseek,mistral,neutral,other,,rubric,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,744,59,0,1,0,0,0,1,0,0,0,2.6103410999057814,245,0
science,science_0,llama,mistral,self,other,False,direct,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,681,7,0,1,0,0,0,1,0,0,0,0.47808000002987683,0,0
science,science_0,llama,mistral,self,other,False,cot,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,810,116,0,1,0,0,0,1,0,0,0,3.341995000024326,542,0
science,science_0,llama,mistral,self,other,False,rubric,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,810,52,0,1,0,0,0,1,0,0,0,2.5301879999460652,234,0
science,science_0,llama,mistral,other,other,True,direct,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,682,7,0,1,0,0,0,1,0,0,0,0.47089300001971424,0,0
science,science_0,llama,mistral,other,other,True,cot,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,811,82,0,1,0,0,0,1,0,0,0,6.697359999991022,398,0
science,science_0,llama,mistral,other,other,True,rubric,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,811,56,0,1,0,0,0,1,0,0,0,3.3093722999328747,249,0
science,science_0,llama,mistral,neutral,other,,direct,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,680,7,0,1,0,0,0,1,0,0,0,3.1403821000130847,0,0
science,science_0,llama,mistral,neutral,other,,cot,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,809,83,0,1,0,0,0,1,0,0,0,3.7329447999363765,380,0
science,science_0,llama,mistral,neutral,other,,rubric,True,True,True,True,0,0,D,pre-replication complex,strict_final_answer,high,0,1,,809,74,0,1,0,0,0,1,0,0,0,3.588286300073378,347,0
science,science_0,mistral,mistral,self,self,True,direct,False,False,True,True,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,495,7,0,0,1,0,0,0,1,0,0,3.0908538000658154,0,0
science,science_0,mistral,mistral,self,self,True,cot,False,False,True,True,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,624,91,0,0,1,0,0,0,1,0,0,6.954248600057326,435,0
science,science_0,mistral,mistral,self,self,True,rubric,False,False,True,True,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,624,86,0,0,1,0,0,0,1,0,0,6.660971499979496,359,0
science,science_0,mistral,mistral,other,self,False,direct,False,False,True,True,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,496,7,0,0,1,0,0,0,1,0,0,1.8597002000315115,0,0
science,science_0,mistral,mistral,other,self,False,cot,False,False,False,False,0,0,B,pre-initiation complex,strict_final_answer,high,0,1,,625,91,0,0,0,1,0,0,0,1,0,3.945902799954638,420,0
